id,project_reference,identifier,version,created_on,category_id,active
2394,1701,19728,6,2019-05-18,1,false
2395,1434,19728,7,2019-05-18,2,false
2396,1596,19728,8,2019-05-18,4,false
2397,1960,19728,9,2019-05-18,3,true
2398,1954,19609,1,2019-05-18,2,false
2399,1701,19609,2,2019-05-18,2,false
2400,1960,19609,3,2019-05-18,1,false
2401,1809,19609,4,2019-05-18,1,false
2402,1690,19609,5,2019-05-18,3,false
2403,1690,19609,6,2019-05-18,4,false
2404,1809,19609,7,2019-05-18,2,true
2405,1128,15872,1,2019-05-18,3,false
2406,1859,15872,2,2019-05-18,4,false
2407,1034,15872,3,2019-05-18,4,false
2408,1859,15872,4,2019-05-18,4,false
2409,1954,15872,5,2019-05-25,4,false
2410,1250,15872,6,2019-05-25,3,false
2411,1690,15872,7,2019-05-25,4,false
2412,1690,15872,8,2019-05-25,3,false
2413,1927,15872,9,2019-05-25,1,true
2414,1927,16527,1,2019-05-25,1,false
2415,1128,16527,2,2019-05-25,1,false
2416,1859,16527,3,2019-05-25,1,false
2417,1070,16527,4,2019-05-25,2,false
2418,1809,16527,5,2019-05-25,3,false
2419,1809,16527,6,2019-05-25,1,false
2420,1927,16527,7,2019-05-25,1,false
2421,1403,16527,8,2019-05-25,1,false
2422,1596,16527,9,2019-05-25,1,true
2423,1690,16527,10,2019-05-25,3,false
2424,1755,12617,1,2019-05-25,3,false
2425,1399,12617,2,2019-05-25,3,false
2426,1128,12617,3,2019-05-25,2,false
2427,1674,12617,4,2019-05-25,3,false
2428,1399,12617,5,2019-05-25,1,false
2429,1954,12617,6,2019-05-25,2,false
2430,1960,12617,7,2019-05-25,3,false
2431,1463,12617,8,2019-05-25,1,false
2432,1399,12617,9,2019-05-25,1,true
2433,1399,12617,10,2019-05-25,4,false
2434,1674,10398,1,2019-05-25,2,false
2435,1701,10398,2,2019-05-25,3,false
2436,1128,10398,3,2019-05-25,3,false
2437,1667,10398,4,2019-05-25,3,false
2438,1250,10398,5,2019-05-25,3,false
2439,1701,10398,6,2019-05-25,3,true
2440,1596,12917,1,2019-05-25,2,false
2441,1690,12917,2,2019-05-25,1,false
2442,1809,12917,3,2019-05-25,3,false
2443,1701,12917,4,2019-05-25,3,false
2444,1434,12917,5,2019-05-25,4,false
2445,1809,12917,6,2019-05-25,4,false
2446,1954,12917,7,2019-05-25,2,false
2447,1463,12917,8,2019-05-25,2,true
2448,1960,12961,1,2019-05-25,1,false
2449,1927,12961,2,2019-05-25,2,false
2450,1701,12961,3,2019-05-25,2,false
2451,1039,12961,4,2019-05-25,3,false
2452,1809,12961,5,2019-05-25,4,false
2453,1403,12961,6,2019-05-25,2,true
2454,1701,15034,1,2019-05-25,2,false
2455,1070,15034,2,2019-05-25,4,false
2456,1927,15034,3,2019-05-25,2,false
2457,1789,15034,4,2019-05-25,3,false
2458,1960,15034,5,2019-05-25,2,true
2459,1128,11711,1,2019-05-25,3,false
2460,1796,11711,2,2019-05-25,4,false
2461,1434,11711,3,2019-05-25,2,false
2462,1701,11711,4,2019-05-25,4,false
2463,1667,11711,5,2019-05-25,2,true
2464,1463,14531,1,2019-05-25,1,false
2465,1434,14531,2,2019-05-25,3,false
2466,1399,14531,3,2019-05-25,4,true
2467,1674,10187,1,2019-05-25,3,false
2468,1690,10187,2,2019-05-25,4,false
2469,1954,10187,3,2019-05-25,3,false
2470,1596,10187,4,2019-05-25,4,false
2471,1317,10187,5,2019-05-25,4,false
2472,1796,10187,6,2019-05-25,3,true
2473,1295,15636,1,2019-05-25,1,false
2474,1667,15636,2,2019-05-25,2,false
2475,1070,15636,3,2019-05-25,3,false
2476,1859,15636,4,2019-05-25,4,false
2477,1927,15636,5,2019-05-25,4,false
2478,1690,15636,6,2019-05-25,4,false
2479,1954,15636,7,2019-05-25,2,true
2480,1674,11269,1,2019-05-25,1,false
2481,1927,11269,2,2019-05-25,3,false
2482,1317,11269,3,2019-05-25,1,false
2483,1250,11269,4,2019-05-25,3,false
2484,1295,11269,5,2019-05-25,2,false
2485,1927,11269,6,2019-05-25,4,false
2486,1674,11269,7,2019-05-25,3,false
2487,1667,11269,8,2019-05-25,4,false
2488,1789,11269,9,2019-05-25,4,true
2489,1902,10041,1,2019-05-25,4,false
2490,1927,10041,2,2019-05-25,3,false
2491,1403,10041,3,2019-05-25,1,false
2492,1596,10041,4,2019-05-25,3,false
2493,1667,10041,5,2019-05-25,1,false
2494,1070,10041,6,2019-05-25,3,false
2495,1690,10041,7,2019-05-25,3,false
2496,1667,10041,8,2019-05-25,2,false
2497,1859,10041,9,2019-05-25,1,true
2498,1295,10041,10,2019-05-25,1,false
2499,1927,15387,1,2019-05-25,4,false
2500,1755,15387,2,2019-05-25,3,false
2501,1667,15387,3,2019-05-25,2,false
2502,1399,15387,4,2019-05-25,2,false
2503,1789,15387,5,2019-05-25,2,false
2504,1902,15387,6,2019-05-25,1,false
2505,1859,15387,7,2019-05-25,1,false
2506,1690,15387,8,2019-05-25,2,false
2507,1070,15387,9,2019-05-25,2,true
2508,1596,15387,10,2019-05-25,2,false
2509,1399,11564,1,2019-05-25,3,false
2510,1128,11564,2,2019-05-25,1,false
2511,1859,11564,3,2019-05-25,3,false
2512,1403,11564,4,2019-05-25,3,false
2513,1789,11564,5,2019-05-25,2,false
2514,1809,11564,6,2019-05-25,3,false
2515,1960,11564,7,2019-05-25,1,false
2516,1927,11564,8,2019-06-01,4,true
2517,1902,14807,1,2019-06-01,4,false
2518,1434,14807,2,2019-06-01,3,false
2519,1317,14807,3,2019-06-01,1,false
2520,1039,14807,4,2019-06-01,3,false
2521,1070,14807,5,2019-06-01,3,false
2522,1039,14807,6,2019-06-01,4,false
2523,1317,14807,7,2019-06-01,4,false
2524,1034,14807,8,2019-06-01,4,false
2525,1250,14807,9,2019-06-01,1,true
2526,1434,15549,1,2019-06-01,4,false
2527,1755,15549,2,2019-06-01,3,false
2528,1789,15549,3,2019-06-01,2,true
2529,1789,10730,1,2019-06-01,4,false
2530,1809,10730,2,2019-06-01,4,false
2531,1674,10730,3,2019-06-01,2,false
2532,1902,10730,4,2019-06-01,1,true
2533,1463,16792,1,2019-06-01,4,false
2534,1295,16792,2,2019-06-01,2,false
2535,1128,16792,3,2019-06-01,1,false
2536,1902,16792,4,2019-06-01,1,false
2537,1902,16792,5,2019-06-01,2,false
2538,1317,16792,6,2019-06-01,3,true
2539,1128,14246,1,2019-06-01,1,false
2540,1034,14246,2,2019-06-01,1,false
2541,1674,14246,3,2019-06-01,1,false
2542,1295,14246,4,2019-06-01,2,false
2543,1954,14246,5,2019-06-01,2,true
2544,1317,13205,1,2019-06-01,3,false
2545,1667,13205,2,2019-06-01,4,false
2546,1667,13205,3,2019-06-01,4,false
2547,1859,13205,4,2019-06-01,4,true
2548,1859,10930,1,2019-06-01,2,false
2549,1927,10930,2,2019-06-01,4,false
2550,1039,10930,3,2019-06-01,4,false
2551,1690,10930,4,2019-06-01,3,false
2552,1960,10930,5,2019-06-01,1,true
2553,1755,19486,1,2019-06-01,2,false
2554,1701,19486,2,2019-06-01,1,false
2555,1403,19486,3,2019-06-01,4,false
2556,1859,19486,4,2019-06-01,2,false
2557,1902,19486,5,2019-06-01,3,false
2558,1399,19486,6,2019-06-01,4,false
2559,1690,19486,7,2019-06-01,1,false
2560,1701,19486,8,2019-06-01,4,true
2561,1667,11940,1,2019-06-01,4,false
2562,1809,11940,2,2019-06-01,4,false
2563,1755,11940,3,2019-06-01,2,false
2564,1128,11940,4,2019-06-01,4,false
2565,1295,11940,5,2019-06-01,2,true
2566,1295,10272,1,2019-06-01,2,false
2567,1859,10272,2,2019-06-01,4,false
2568,1250,10272,3,2019-06-01,3,true
2569,1960,14068,1,2019-06-01,2,false
2570,1434,14068,2,2019-06-01,2,false
2571,1039,14068,3,2019-06-01,2,false
2572,1295,14068,4,2019-06-01,1,true
2573,1674,11829,1,2019-06-01,2,false
2574,1859,11829,2,2019-06-01,2,false
2575,1399,11829,3,2019-06-01,1,false
2576,1463,11829,4,2019-06-01,3,false
2577,1927,11829,5,2019-06-01,1,false
2578,1796,11829,6,2019-06-01,3,false
2579,1755,11829,7,2019-06-01,2,false
2580,1859,11829,8,2019-06-01,3,false
2581,1796,11829,9,2019-06-01,3,true
2582,1295,12467,1,2019-06-01,2,false
2583,1701,12467,2,2019-06-01,1,false
2584,1690,12467,3,2019-06-01,4,false
2585,1789,12467,4,2019-06-01,4,true
2586,1295,12922,1,2019-06-01,3,false
2587,1128,12922,2,2019-06-01,2,false
2588,1039,12922,3,2019-06-01,2,false
2589,1674,12922,4,2019-06-01,1,false
2590,1859,12922,5,2019-06-01,2,true
2591,1701,16317,1,2019-06-01,3,false
2592,1809,16317,2,2019-06-01,3,false
2593,1902,16317,3,2019-06-01,2,false
2594,1902,16317,4,2019-06-01,4,true
2595,1927,15972,1,2019-06-01,4,false
2596,1667,15972,2,2019-06-01,3,false
2597,1039,15972,3,2019-06-01,3,false
2598,1463,15972,4,2019-06-01,4,true
2599,1034,14506,1,2019-06-01,4,false
2600,1034,14506,2,2019-06-01,3,false
2601,1789,14506,3,2019-06-01,1,false
2602,1755,14506,4,2019-06-01,3,false
2603,1596,14506,5,2019-06-01,3,false
2604,1796,14506,6,2019-06-01,4,false
2605,1070,14506,7,2019-06-01,1,true
2606,1295,19449,1,2019-06-08,4,false
2607,1250,19449,2,2019-06-08,1,false
2608,1399,19449,3,2019-06-08,4,false
2609,1317,19449,4,2019-06-08,4,false
2610,1690,19449,5,2019-06-08,1,false
2611,1250,19449,6,2019-06-08,3,false
2612,1250,19449,7,2019-06-08,2,false
2613,1755,19449,8,2019-06-08,3,false
2614,1463,19449,9,2019-06-08,4,true
2615,1070,19449,10,2019-06-08,3,false
2616,1954,17005,1,2019-06-08,4,false
2617,1859,17005,2,2019-06-08,1,false
2618,1789,17005,3,2019-06-08,4,false
2619,1039,17005,4,2019-06-08,4,false
2620,1070,17005,5,2019-06-08,3,false
2621,1128,17005,6,2019-06-08,2,false
2622,1034,17005,7,2019-06-08,3,false
2623,1317,17005,8,2019-06-08,2,false
2624,1128,17005,9,2019-06-08,1,true
2625,1463,17005,10,2019-06-08,3,false
2626,1039,19958,1,2019-06-08,4,false
2627,1317,19958,2,2019-06-08,3,false
2628,1701,19958,3,2019-06-08,4,false
2629,1039,19958,4,2019-06-08,3,false
2630,1796,19958,5,2019-06-08,2,false
2631,1128,19958,6,2019-06-08,3,false
2632,1070,19958,7,2019-06-08,1,false
2633,1960,19958,8,2019-06-08,4,false
2634,1434,19958,9,2019-06-08,4,true
2635,1039,16044,1,2019-06-08,4,false
2636,1809,16044,2,2019-06-08,2,false
2637,1399,16044,3,2019-06-08,4,false
2638,1927,16044,4,2019-06-08,2,false
2639,1434,16044,5,2019-06-08,3,false
2640,1399,16044,6,2019-06-08,2,true
2641,1859,13697,1,2019-06-08,4,false
2642,1960,13697,2,2019-06-08,4,false
2643,1667,13697,3,2019-06-08,1,false
2644,1317,13697,4,2019-06-08,2,false
2645,1295,13697,5,2019-06-08,2,false
2646,1789,13697,6,2019-06-08,3,false
2647,1927,13697,7,2019-06-08,3,false
2648,1039,13697,8,2019-06-08,3,false
2649,1463,13697,9,2019-06-08,4,true
2650,1796,13697,10,2019-06-08,1,false
2651,1434,18953,1,2019-06-08,3,false
2652,1034,18953,2,2019-06-08,2,false
2653,1809,18953,3,2019-06-08,1,false
2654,1809,18953,4,2019-06-08,1,false
2655,1796,18953,5,2019-06-08,1,false
2656,1674,18953,6,2019-06-08,4,true
2657,1859,19919,1,2019-06-08,2,false
2658,1960,19919,2,2019-06-08,2,false
2659,1128,19919,3,2019-06-08,2,false
2660,1317,19919,4,2019-06-08,2,false
2661,1796,19919,5,2019-06-08,4,false
2662,1596,19919,6,2019-06-08,1,true
2663,1690,14573,1,2019-06-08,2,false
2664,1399,14573,2,2019-06-08,1,false
2665,1960,14573,3,2019-06-08,1,false
2666,1403,14573,4,2019-06-08,2,false
2667,1317,14573,5,2019-06-08,3,false
2668,1463,14573,6,2019-06-08,1,false
2669,1434,14573,7,2019-06-08,1,true
2670,1690,12872,1,2019-06-08,1,false
2671,1927,12872,2,2019-06-08,2,false
2672,1667,12872,3,2019-06-08,2,true
2673,1902,14687,1,2019-06-08,2,false
2674,1128,14687,2,2019-06-08,3,false
2675,1295,14687,3,2019-06-08,4,true
2676,1701,12894,1,2019-06-08,1,false
2677,1859,12894,2,2019-06-08,3,false
2678,1927,12894,3,2019-06-08,1,false
2679,1128,12894,4,2019-06-08,2,false
2680,1674,12894,5,2019-06-08,2,false
2681,1128,12894,6,2019-06-08,3,false
2682,1796,12894,7,2019-06-08,2,false
2683,1809,12894,8,2019-06-08,2,false
2684,1927,12894,9,2019-06-08,1,true
2685,1902,14418,1,2019-06-08,4,false
2686,1789,14418,2,2019-06-08,3,false
2687,1927,14418,3,2019-06-08,4,false
2688,1701,14418,4,2019-06-08,3,false
2689,1690,14418,5,2019-06-08,4,false
2690,1596,14418,6,2019-06-08,2,false
2691,1859,14418,7,2019-06-08,1,false
2692,1070,14418,8,2019-06-08,3,true
2693,1034,16780,1,2019-06-08,1,false
2694,1434,16780,2,2019-06-08,3,false
2695,1674,16780,3,2019-06-08,3,false
2696,1960,16780,4,2019-06-08,3,false
2697,1250,16780,5,2019-06-08,4,false
2698,1902,16780,6,2019-06-08,3,false
2699,1701,16780,7,2019-06-08,2,true
2700,1701,13187,1,2019-06-08,4,false
2701,1809,13187,2,2019-06-08,3,false
2702,1434,13187,3,2019-06-08,2,false
2703,1859,13187,4,2019-06-08,3,false
2704,1960,13187,5,2019-06-08,4,false
2705,1859,13187,6,2019-06-08,3,false
2706,1701,13187,7,2019-06-08,3,true
2707,1674,14917,1,2019-06-08,4,false
2708,1674,14917,2,2019-06-08,1,false
2709,1690,14917,3,2019-06-08,4,false
2710,1399,14917,4,2019-06-08,1,false
2711,1667,14917,5,2019-06-08,4,false
2712,1596,14917,6,2019-06-08,1,false
2713,1755,14917,7,2019-06-08,1,true
2714,1954,19370,1,2019-06-08,1,false
2715,1295,19370,2,2019-06-08,2,false
2716,1596,19370,3,2019-06-08,4,false
2717,1954,19370,4,2019-06-08,2,false
2718,1667,19370,5,2019-06-08,3,true
2719,1927,18302,1,2019-06-08,3,false
2720,1809,18302,2,2019-06-08,2,false
2721,1317,18302,3,2019-06-08,4,false
2722,1927,18302,4,2019-06-08,3,true
2723,1859,19020,1,2019-06-08,3,false
2724,1596,19020,2,2019-06-08,1,false
2725,1596,19020,3,2019-06-08,2,true
2726,1960,10044,1,2019-06-08,1,false
2727,1039,10044,2,2019-06-08,3,false
2728,1902,10044,3,2019-06-08,4,false
2729,1789,10044,4,2019-06-08,3,true
2730,1070,11665,1,2019-06-08,2,false
2731,1789,11665,2,2019-06-08,4,false
2732,1701,11665,3,2019-06-08,4,false
2733,1317,11665,4,2019-06-08,1,false
2734,1701,11665,5,2019-06-08,1,false
2735,1789,11665,6,2019-06-08,4,false
2736,1399,11665,7,2019-06-08,3,false
2737,1128,11665,8,2019-06-08,2,false
2738,1463,11665,9,2019-06-08,2,true
2739,1034,10681,1,2019-06-08,2,false
2740,1317,10681,2,2019-06-08,3,false
2741,1039,10681,3,2019-06-08,1,false
2742,1034,10681,4,2019-06-08,3,false
2743,1403,10681,5,2019-06-08,3,false
2744,1960,10681,6,2019-06-08,3,false
2745,1960,10681,7,2019-06-08,4,false
2746,1403,10681,8,2019-06-08,1,true
2747,1859,15281,1,2019-06-08,4,false
2748,1701,15281,2,2019-06-08,2,false
2749,1034,15281,3,2019-06-08,1,false
2750,1859,15281,4,2019-06-08,1,false
2751,1434,15281,5,2019-06-08,4,false
2752,1034,15281,6,2019-06-08,1,false
2753,1809,15281,7,2019-06-08,2,false
2754,1690,15281,8,2019-06-08,1,true
2755,1463,17663,1,2019-06-08,4,false
2756,1403,17663,2,2019-06-08,1,false
2757,1755,17663,3,2019-06-08,1,false
2758,1070,17663,4,2019-06-08,2,false
2759,1674,17663,5,2019-06-08,2,false
2760,1954,17663,6,2019-06-08,3,false
2761,1690,17663,7,2019-06-08,4,true
2762,1317,10045,1,2019-06-08,2,false
2763,1039,10045,2,2019-06-08,4,false
2764,1403,10045,3,2019-06-08,3,false
2765,1463,10045,4,2019-06-08,1,false
2766,1755,10045,5,2019-06-08,1,true
2767,1796,16757,1,2019-06-08,2,false
2768,1701,16757,2,2019-06-08,3,false
2769,1403,16757,3,2019-06-08,4,false
2770,1295,16757,4,2019-06-08,4,false
2771,1796,16757,5,2019-06-08,1,false
2772,1039,16757,6,2019-06-08,3,false
2773,1701,16757,7,2019-06-08,4,true
2774,1796,16638,1,2019-06-08,3,false
2775,1674,16638,2,2019-06-08,2,false
2776,1954,16638,3,2019-06-08,3,false
2777,1789,16638,4,2019-06-08,3,true
2778,1859,16639,1,2019-06-08,1,false
2779,1701,16639,2,2019-06-08,1,false
2780,1809,16639,3,2019-06-08,1,false
2781,1690,16639,4,2019-06-08,1,false
2782,1434,16639,5,2019-06-08,4,false
2783,1859,16639,6,2019-06-08,4,false
2784,1317,16639,7,2019-06-08,2,false
2785,1701,16639,8,2019-06-08,4,false
2786,1809,16639,9,2019-06-08,3,true
2787,1399,13124,1,2019-06-08,3,false
2788,1399,13124,2,2019-06-08,4,false
2789,1667,13124,3,2019-06-08,2,false
2790,1317,13124,4,2019-06-08,2,false
2791,1902,13124,5,2019-06-08,3,false
2792,1403,13124,6,2019-06-08,3,false
2793,1434,13124,7,2019-06-08,2,false
2794,1809,13124,8,2019-06-08,1,false
2795,1902,13124,9,2019-06-08,3,true
2796,1927,11839,1,2019-06-08,1,false
2797,1070,11839,2,2019-06-08,2,false
2798,1070,11839,3,2019-06-08,4,false
2799,1463,11839,4,2019-06-08,2,true
2800,1667,12236,1,2019-06-08,2,false
2801,1070,12236,2,2019-06-08,3,false
2802,1809,12236,3,2019-06-08,4,false
2803,1701,12236,4,2019-06-08,3,false
2804,1250,12236,5,2019-06-08,1,false
2805,1701,12236,6,2019-06-08,1,false
2806,1434,12236,7,2019-06-08,4,false
2807,1034,12236,8,2019-06-08,4,true
2808,1039,11162,1,2019-06-08,2,false
2809,1927,11162,2,2019-06-08,3,false
2810,1250,11162,3,2019-06-08,2,false
2811,1809,11162,4,2019-06-08,2,false
2812,1902,11162,5,2019-06-08,3,false
2813,1250,11162,6,2019-06-08,2,true
2814,1859,17112,1,2019-06-08,4,false
2815,1596,17112,2,2019-06-08,4,false
2816,1295,17112,3,2019-06-08,3,false
2817,1789,17112,4,2019-06-08,2,false
2818,1434,17112,5,2019-06-08,1,false
2819,1902,17112,6,2019-06-08,3,false
2820,1034,17112,7,2019-06-08,1,false
2821,1701,17112,8,2019-06-08,4,true
2822,1434,13643,1,2019-06-08,4,false
2823,1317,13643,2,2019-06-08,3,false
2824,1690,13643,3,2019-06-08,2,false
2825,1809,13643,4,2019-06-08,3,true
2826,1317,18434,1,2019-06-08,4,false
2827,1399,18434,2,2019-06-08,4,false
2828,1403,18434,3,2019-06-08,4,false
2829,1701,18434,4,2019-06-08,2,true
2830,1295,11609,1,2019-06-08,4,false
2831,1128,11609,2,2019-06-08,4,false
2832,1902,11609,3,2019-06-08,4,false
2833,1755,11609,4,2019-06-08,2,true
2834,1902,10663,1,2019-06-08,2,false
2835,1034,10663,2,2019-06-08,1,false
2836,1070,10663,3,2019-06-08,2,true
2837,1674,12496,1,2019-06-08,1,false
2838,1789,12496,2,2019-06-08,2,false
2839,1434,12496,3,2019-06-08,3,false
2840,1034,12496,4,2019-06-08,2,false
2841,1070,12496,5,2019-06-08,3,false
2842,1927,12496,6,2019-06-08,2,false
2843,1128,12496,7,2019-06-08,4,false
2844,1463,12496,8,2019-06-08,1,true
2845,1034,16130,1,2019-06-08,2,false
2846,1463,16130,2,2019-06-08,3,false
2847,1667,16130,3,2019-06-08,3,false
2848,1796,16130,4,2019-06-08,3,false
2849,1250,16130,5,2019-06-08,3,false
2850,1789,16130,6,2019-06-08,1,false
2851,1463,16130,7,2019-06-08,4,false
2852,1954,16130,8,2019-06-08,2,true
2853,1596,13818,1,2019-06-08,3,false
2854,1070,13818,2,2019-06-08,4,false
2855,1434,13818,3,2019-06-08,1,false
2856,1755,13818,4,2019-06-08,1,false
2857,1667,13818,5,2019-06-08,3,false
2858,1755,13818,6,2019-06-08,1,true
2859,1789,19883,1,2019-06-08,1,false
2860,1902,19883,2,2019-06-08,1,false
2861,1789,19883,3,2019-06-08,4,false
2862,1690,19883,4,2019-06-08,2,false
2863,1927,19883,5,2019-06-08,4,false
2864,1399,19883,6,2019-06-08,2,false
2865,1463,19883,7,2019-06-08,3,false
2866,1796,19883,8,2019-06-08,1,false
2867,1596,19883,9,2019-06-08,1,true
2868,1434,19883,10,2019-06-08,1,false
2869,1070,18625,1,2019-06-08,4,false
2870,1317,18625,2,2019-06-08,1,false
2871,1039,18625,3,2019-06-08,2,false
2872,1902,18625,4,2019-06-08,3,false
2873,1701,18625,5,2019-06-08,3,false
2874,1039,18625,6,2019-06-08,3,false
2875,1859,18625,7,2019-06-08,1,false
2876,1667,18625,8,2019-06-08,2,true
2877,1960,11228,1,2019-06-08,4,false
2878,1128,11228,2,2019-06-08,4,false
2879,1034,11228,3,2019-06-08,4,false
2880,1701,11228,4,2019-06-08,2,true
2881,1796,15867,1,2019-06-08,2,false
2882,1674,15867,2,2019-06-08,4,false
2883,1403,15867,3,2019-06-08,3,false
2884,1755,15867,4,2019-06-08,1,false
2885,1128,15867,5,2019-06-08,3,false
2886,1295,15867,6,2019-06-08,2,false
2887,1690,15867,7,2019-06-08,3,false
2888,1674,15867,8,2019-06-08,3,false
2889,1674,15867,9,2019-06-08,4,true
2890,1796,15867,10,2019-06-08,2,false
2891,1434,17492,1,2019-06-08,3,false
2892,1789,17492,2,2019-06-08,1,false
2893,1070,17492,3,2019-06-08,2,false
2894,1128,17492,4,2019-06-08,4,false
2895,1463,17492,5,2019-06-08,4,false
2896,1463,17492,6,2019-06-08,4,false
2897,1039,17492,7,2019-06-08,2,false
2898,1796,17492,8,2019-06-08,2,false
2899,1667,17492,9,2019-06-08,4,true
2900,1463,14337,1,2019-06-08,3,false
2901,1902,14337,2,2019-06-08,2,false
2902,1809,14337,3,2019-06-08,1,false
2903,1701,14337,4,2019-06-08,1,false
2904,1128,14337,5,2019-06-08,2,false
2905,1034,14337,6,2019-06-08,4,false
2906,1034,14337,7,2019-06-08,4,false
2907,1674,14337,8,2019-06-08,1,false
2908,1403,14337,9,2019-06-08,1,true
2909,1809,17751,1,2019-06-08,2,false
2910,1034,17751,2,2019-06-08,2,false
2911,1128,17751,3,2019-06-08,2,false
2912,1701,17751,4,2019-06-08,3,false
2913,1463,17751,5,2019-06-08,3,false
2914,1701,17751,6,2019-06-08,2,false
2915,1701,17751,7,2019-06-08,2,true
2916,1755,11332,1,2019-06-08,4,false
2917,1596,11332,2,2019-06-08,3,false
2918,1954,11332,3,2019-06-08,4,false
2919,1403,11332,4,2019-06-08,1,false
2920,1755,11332,5,2019-06-08,3,false
2921,1070,11332,6,2019-06-08,2,false
2922,1954,11332,7,2019-06-08,4,false
2923,1859,11332,8,2019-06-08,4,false
2924,1034,11332,9,2019-06-08,4,true
2925,1789,15382,1,2019-06-08,3,false
2926,1674,15382,2,2019-06-08,2,false
2927,1667,15382,3,2019-06-08,1,false
2928,1859,15382,4,2019-06-08,3,false
2929,1039,15382,5,2019-06-08,1,false
2930,1701,15382,6,2019-06-08,4,true
2931,1070,11993,1,2019-06-08,1,false
2932,1796,11993,2,2019-06-08,1,false
2933,1403,11993,3,2019-06-08,2,false
2934,1667,11993,4,2019-06-08,1,false
2935,1859,11993,5,2019-06-08,4,false
2936,1596,11993,6,2019-06-08,4,true
2937,1701,12232,1,2019-06-08,1,false
2938,1295,12232,2,2019-06-08,2,false
2939,1796,12232,3,2019-06-08,1,false
2940,1403,12232,4,2019-06-08,2,false
2941,1070,12232,5,2019-06-08,2,false
2942,1403,12232,6,2019-06-08,2,false
2943,1701,12232,7,2019-06-08,3,true
2944,1317,13722,1,2019-06-08,2,false
2945,1755,13722,2,2019-06-08,4,false
2946,1295,13722,3,2019-06-08,4,false
2947,1809,13722,4,2019-06-08,1,false
2948,1755,13722,5,2019-06-08,4,false
2949,1039,13722,6,2019-06-08,3,true
2950,1859,15058,1,2019-06-08,1,false
2951,1690,15058,2,2019-06-08,3,false
2952,1250,15058,3,2019-06-08,2,true
2953,1902,10970,1,2019-06-08,4,false
2954,1250,10970,2,2019-06-08,4,false
2955,1667,10970,3,2019-06-08,2,false
2956,1701,10970,4,2019-06-08,4,false
2957,1809,10970,5,2019-06-08,1,false
2958,1463,10970,6,2019-06-08,2,true
2959,1403,18896,1,2019-06-08,4,false
2960,1317,18896,2,2019-06-08,2,false
2961,1927,18896,3,2019-06-08,2,false
2962,1755,18896,4,2019-06-08,4,false
2963,1809,18896,5,2019-06-08,2,true
2964,1789,17300,1,2019-06-08,3,false
2965,1295,17300,2,2019-06-08,4,false
2966,1690,17300,3,2019-06-08,2,false
2967,1859,17300,4,2019-06-08,4,false
2968,1960,17300,5,2019-06-08,1,false
2969,1250,17300,6,2019-06-08,1,false
2970,1789,17300,7,2019-06-08,3,false
2971,1927,17300,8,2019-06-08,4,false
2972,1954,17300,9,2019-06-08,3,true
2973,1039,17300,10,2019-06-08,2,false
2974,1250,12811,1,2019-06-08,2,false
2975,1690,12811,2,2019-06-08,3,false
2976,1755,12811,3,2019-06-08,4,false
2977,1596,12811,4,2019-06-08,3,false
2978,1039,12811,5,2019-06-08,4,false
2979,1674,12811,6,2019-06-08,3,false
